id,sentiment,kfold,lr_cnt_pred
4940_7,1,0,0.9986869478084721
6499_2,0,0,0.02326648287095313
2672_7,1,0,0.6280531307042683
3854_10,1,0,0.9998557817800365
2039_9,1,0,0.9937108762745697
3850_2,0,0,0.004642640883421796
7146_10,1,0,0.9102983973282884
9310_10,1,0,0.7074027366779371
12443_9,1,0,0.9863269339671926
10399_10,1,0,0.9999675266041451
6634_2,0,0,9.528623843245798e-05
6605_1,0,0,0.0015774931320063463
4482_7,1,0,1.0
4297_9,1,0,0.9999142525047674
1075_1,0,0,0.29962602570518426
2234_9,1,0,0.9986595636358759
9962_3,0,0,0.0034886223993109548
10200_4,0,0,0.004728990881285929
10251_3,0,0,0.0009749095465264636
11627_1,0,0,6.4031370041115e-05
4553_2,0,0,0.2121230946659198
9163_10,1,0,0.9999564772133331
4709_2,0,0,2.1050521870552306e-08
10036_1,0,0,0.05557491979539694
6112_1,0,0,0.009205613327137466
2442_1,0,0,2.65401080148079e-05
4018_7,1,0,0.9987986474077102
2807_3,0,0,0.627497262047123
12193_4,0,0,0.4383654803029243
12009_10,1,0,0.9976351403841511
3286_10,1,0,0.630520056474418
1447_3,0,0,0.6705907527055704
10556_1,0,0,3.94612038560308e-08
7575_10,1,0,0.9999142895680772
1487_1,0,0,0.10715108533125688
8765_10,1,0,0.999384703151579
9654_10,1,0,0.9975983690760292
3012_8,1,0,0.9512129429913054
95_10,1,0,0.9864733188366233
8694_2,0,0,0.012787845752807761
412_8,1,0,0.7547986696603624
11754_7,1,0,0.9948997597850284
9283_8,1,0,0.9840908365473711
561_10,1,0,0.9999999999997511
9554_1,0,0,4.993654893885756e-06
1593_10,1,0,0.9998830859068566
589_10,1,0,0.999999989395277
10246_2,0,0,0.08937112890884763
8987_9,1,0,0.9999906926566801
9298_2,0,0,0.0017516571079397559
8890_1,0,0,0.00015917222334767392
6442_1,0,0,1.1863000990345127e-07
942_2,0,0,5.327301430147599e-06
197_9,1,0,0.9999999996303024
5599_4,0,0,0.024387481991908867
232_1,0,0,0.0003532114718882433
870_4,0,0,0.00264231783286575
8841_8,1,0,0.9998939197776316
1907_7,1,0,0.9992999523670784
7447_8,1,0,0.057058857749547165
8644_1,0,0,0.6149157302742548
5024_4,0,0,0.0028452485241457744
3045_10,1,0,0.9999738484301577
6705_10,1,0,0.9985805125999178
977_8,1,0,0.9999798438067746
9777_8,1,0,0.6515674089698742
5970_3,0,0,0.21773025539535207
6879_10,1,0,0.0911171292941664
5992_2,0,0,0.00017202349650617896
1861_3,0,0,0.7792932722823575
8670_3,0,0,0.9998230941792852
4377_10,1,0,0.999999552929683
1124_10,1,0,0.15873205696101308
10101_1,0,0,0.0011350223049353607
8011_10,1,0,0.9958548210762473
9547_9,1,0,0.9671966994964026
12481_8,1,0,0.9823656764474689
4961_2,0,0,0.0015902969801484044
1047_2,0,0,0.006932593126112594
1597_8,1,0,0.9969966518176274
10984_10,1,0,0.999877779511181
2577_2,0,0,0.9438514963531793
6156_10,1,0,0.8205959666509779
4460_9,1,0,0.41650945621536906
8610_10,1,0,0.9987326206072301
2670_10,1,0,0.9813530776727756
10016_8,1,0,0.06267484209045872
2198_8,1,0,0.9813265576484014
8735_4,0,0,0.010241870455603087
3021_8,1,0,0.4009400521243864
11036_8,1,0,0.9837997412653876
11236_1,0,0,0.00019098042749914022
8149_1,0,0,0.012714039851303604
9482_1,0,0,2.338820143384839e-05
6090_7,1,0,0.9999600203830751
9377_7,1,0,0.999965371086817
2609_1,0,0,1.4436347763566396e-05
12119_3,0,0,1.548764391138435e-08
6057_9,1,0,0.9998961734937593
2863_1,0,0,3.421603790825414e-06
11684_3,0,0,0.02503623825613286
9667_9,1,0,0.9147947477563374
9459_8,1,0,0.9989697605684372
5204_8,1,0,0.931560128528328
2959_1,0,0,7.743528353776057e-09
10655_9,1,0,0.9782867675403021
1625_7,1,0,0.12104008618936955
118_2,0,0,0.004694934287873624
7129_1,0,0,8.400143871426805e-07
4745_1,0,0,0.07493324969015014
369_10,1,0,0.9979117604702387
6558_8,1,0,0.9992939512717943
8393_8,1,0,0.9200102981499036
2287_8,1,0,0.9955280879562854
11227_1,0,0,7.487013688121654e-09
10464_7,1,0,0.9970410794399148
9223_9,1,0,0.8426033909722114
9675_4,0,0,9.996042191660389e-07
3262_3,0,0,0.9997294805543598
3543_10,1,0,0.999999999256755
1718_7,1,0,0.7758181136892398
3515_4,0,0,0.7768074817986915
12305_2,0,0,0.08918721786762378
704_1,0,0,0.8772537238334015
10734_4,0,0,0.013683589082252439
9284_1,0,0,0.01236818345134418
3577_7,1,0,0.5616225122911056
4572_1,0,0,0.003969026504542707
8317_3,0,0,0.002663903368607926
2413_1,0,0,4.122974611778112e-06
4110_10,1,0,0.9999876648883682
9294_7,1,0,0.9000661932801427
10911_7,1,0,0.9999724098278548
8995_9,1,0,0.9974756294179833
8525_10,1,0,0.9922980690511284
7247_10,1,0,0.7206795888672657
587_2,0,0,0.027931874537975167
5151_8,1,0,0.9970927949211985
10263_10,1,0,0.9905942879175065
9958_7,1,0,0.9848917140134655
12475_1,0,0,0.05956425951241083
4250_8,1,0,0.9970294229611599
7576_2,0,0,0.054600614095822654
8591_7,1,0,0.3355151908697069
6445_10,1,0,0.57166840311957
9012_1,0,0,9.128767658326965e-08
781_1,0,0,0.012396794323327074
8715_4,0,0,0.11713810357715523
9677_3,0,0,3.384626985612969e-05
7891_2,0,0,3.0441769654526396e-05
7744_1,0,0,1.0798058570874048e-09
3669_2,0,0,0.00988423253870631
11334_10,1,0,0.9437311391952057
563_10,1,0,0.9706222237060345
3337_9,1,0,0.9999997003719469
4714_10,1,0,0.9967452988399859
5295_8,1,0,0.7934517916428431
10125_8,1,0,0.9975579155112861
9821_1,0,0,0.013867218279307083
10663_4,0,0,0.0009150319649021014
5424_1,0,0,8.715366984434228e-05
5174_2,0,0,3.382793949708066e-05
6191_4,0,0,0.04273730002281209
2652_1,0,0,1.7865394796341916e-11
7937_10,1,0,0.9999594484592793
9164_1,0,0,0.0004767777644889468
4726_1,0,0,6.120406716946726e-05
5464_2,0,0,0.5640251883505721
5022_8,1,0,0.9893490732340741
7059_10,1,0,0.999922995276461
9382_9,1,0,0.9999999992038724
11972_1,0,0,0.00011474639508851368
3369_7,1,0,0.8996345252231246
3213_1,0,0,2.027610930864951e-16
9203_9,1,0,0.9999277290245903
1226_10,1,0,0.054217730877195495
4341_8,1,0,0.999227385263902
2191_10,1,0,0.9999984597608507
9752_1,0,0,1.1305697943578013e-07
3039_8,1,0,0.9999946744888951
1219_1,0,0,3.9384860142187836e-09
12271_7,1,0,0.00047769449062635364
2714_4,0,0,0.07307766372375682
5284_9,1,0,0.9999419492653524
8116_9,1,0,0.9999939498449947
6277_1,0,0,1.217355727418751e-06
10589_1,0,0,1.2705529408172289e-05
10476_9,1,0,0.9999074067990776
627_2,0,0,2.5922283183418114e-07
10331_10,1,0,0.9999999993154645
9068_2,0,0,0.0002360409975463879
9296_10,1,0,0.9990749165506474
967_7,1,0,0.9999999993884225
3339_4,0,0,0.07660920026047897
8110_1,0,0,0.475415034501714
8797_4,0,0,0.0019022734541957534
7022_1,0,0,8.90230644026651e-05
5461_3,0,0,0.329785259281886
11670_1,0,0,5.4652401886862796e-08
2430_10,1,0,0.9999977448880537
905_10,1,0,1.0
11196_1,0,0,0.006278797718070108
8078_2,0,0,5.362548470405811e-07
7981_10,1,0,0.9999088568210058
7600_10,1,0,0.9982975204825875
3940_9,1,0,0.9999908523527006
4869_3,0,0,0.0031203191690380772
2647_4,0,0,3.9356686301369814e-05
10666_4,0,0,0.1251202924102069
287_4,0,0,0.34790859359512
6205_8,1,0,0.9938217863737956
585_10,1,0,0.9973649263107431
6929_8,1,0,0.996359403492401
5888_4,0,0,0.9697246920293423
4999_9,1,0,0.9999318876479035
6563_3,0,0,0.7764186136032076
2849_7,1,0,0.010459299486606132
10858_8,1,0,0.9940531531081482
4850_10,1,0,0.9999965124360088
10491_1,0,0,0.7124182157330492
8609_3,0,0,0.009610610135062123
8508_7,1,0,0.9890174052371971
9714_1,0,0,0.003914870821402441
8515_8,1,0,0.9674272608349516
8866_9,1,0,0.9999367789643184
57_10,1,0,0.9928768586007546
2433_4,0,0,0.029814804762595938
674_3,0,0,0.008892757850368213
9666_1,0,0,0.00015920830838244925
3465_9,1,0,0.9999875590044452
1266_8,1,0,0.9996476324682626
9766_3,0,0,0.5237915971209541
9539_7,1,0,0.9881613251028312
8144_3,0,0,1.3110842500143723e-06
9581_10,1,0,0.8805576728812079
2789_1,0,0,1.1946299177884794e-06
2771_7,1,0,0.9999998919750944
3618_1,0,0,6.261913081438205e-06
4892_1,0,0,0.0007875779820130623
8557_7,1,0,0.9999989942053504
10961_2,0,0,1.336346420629385e-06
8172_9,1,0,0.892449460138838
6402_1,0,0,0.011295741128284398
12106_10,1,0,0.9752940865230063
10992_10,1,0,0.9999113159286136
10163_4,0,0,0.9744041921898703
5268_10,1,0,0.8752371588673448
6311_10,1,0,0.9831609002639665
1160_10,1,0,0.9660252541113347
3993_3,0,0,0.006506303969381092
6134_7,1,0,0.9773601233501238
11341_10,1,0,0.9997725561992548
7260_1,0,0,1.0339736232173286e-08
8650_2,0,0,0.0990529310782681
7558_8,1,0,0.9763172385988146
10864_8,1,0,0.9999996144815385
1481_10,1,0,0.799484103038086
5662_3,0,0,0.0013694845852356748
9583_8,1,0,0.014492419159425111
10355_1,0,0,0.00029845587190773193
10283_10,1,0,0.999969499630734
4663_1,0,0,0.22903764943982408
8985_9,1,0,0.9990873378095864
8760_7,1,0,0.9978504468987923
6044_10,1,0,0.9991491414742167
141_3,0,0,0.14740072408227886
11395_4,0,0,0.9784027536705541
2543_1,0,0,0.06631310991003753
5394_4,0,0,2.8898903328976933e-06
1383_7,1,0,0.9999971709610743
7602_1,0,0,4.720125280703699e-09
3218_9,1,0,0.9999989648248806
1348_3,0,0,0.000563028053846442
456_1,0,0,0.8207712473986599
8658_8,1,0,0.9951797606601606
384_4,0,0,0.6652400936845128
4794_4,0,0,0.5006649468107292
6127_8,1,0,0.9890505500658932
8450_2,0,0,0.0044376066297237195
941_2,0,0,8.480452017232023e-07
2676_10,1,0,0.9999832261837744
1261_8,1,0,0.885280149755252
2403_1,0,0,0.189475560047704
4456_1,0,0,1.5412423543582605e-07
7919_4,0,0,0.007808496350185001
5270_7,1,0,0.9639787914295291
3277_9,1,0,0.9708149166551217
11678_4,0,0,1.9026119312558698e-06
9643_2,0,0,0.022513167666357782
4647_8,1,0,0.9924914411522048
5717_4,0,0,1.3322241317349232e-07
4161_8,1,0,0.9999999997616815
2877_9,1,0,0.990249094317732
9934_3,0,0,1.2093029228712184e-05
8982_4,0,0,0.00028428779403671326
12064_1,0,0,2.5369028103076362e-08
1263_3,0,0,0.9116279825261204
11843_2,0,0,0.01851957857964857
7002_1,0,0,0.0007371083610145957
6918_2,0,0,3.252802898158324e-06
4100_10,1,0,0.9998598596979182
12486_2,0,0,0.0007665969601046428
10991_1,0,0,0.17387198547231597
3601_3,0,0,0.15340607878110576
8656_9,1,0,0.9999999518243766
8625_7,1,0,0.9999138702386157
1246_3,0,0,0.0026720548659105565
10499_1,0,0,2.0459869368182846e-05
7739_10,1,0,0.9999977116324276
8802_3,0,0,0.011700878198779697
8592_1,0,0,0.2833880113667933
884_8,1,0,0.9999977050598586
9374_4,0,0,0.02359578200569001
9373_4,0,0,0.2678373860094395
3265_2,0,0,0.0013802037631145004
8793_1,0,0,0.00024514217393821974
3988_4,0,0,0.0009737902329929176
3434_2,0,0,1.4279510109598779e-05
10335_3,0,0,0.9027410593879638
12029_10,1,0,0.999475504354568
7800_1,0,0,0.42815371611694897
11160_1,0,0,0.18576244856742286
7913_10,1,0,0.8950612862760126
2797_1,0,0,7.769674352770788e-05
749_1,0,0,0.00785207558943847
11399_8,1,0,0.9939528913122798
9132_4,0,0,0.004789900036671631
2310_9,1,0,0.9901302239838645
11092_8,1,0,0.9997942820983591
1578_1,0,0,0.004016920674068706
2006_7,1,0,0.27078535301752293
9983_3,0,0,0.052330165457243116
5825_9,1,0,0.9999169547326429
8394_10,1,0,0.999954907591539
2062_10,1,0,0.9955537467257652
6425_9,1,0,0.8905451452083059
10145_1,0,0,0.0023018831692094887
7554_10,1,0,0.9986668726525498
98_1,0,0,1.9202230106576425e-13
26_9,1,0,0.9999332407449394
6108_2,0,0,0.3675057153629869
3377_2,0,0,7.234126508102111e-06
10815_2,0,0,0.008155178784473437
2285_1,0,0,3.679208325958123e-05
8194_4,0,0,6.756636226136846e-05
2136_1,0,0,0.10562850575584398
4299_8,1,0,0.9558032066626244
5782_3,0,0,0.01805988952342107
531_10,1,0,0.9995600384744322
554_7,1,0,0.8533072880632062
11812_1,0,0,0.00044257467546564673
171_8,1,0,0.9711904613432223
5517_9,1,0,0.99999911328382
5357_8,1,0,0.9999464198058456
11577_8,1,0,0.09885976644957499
9567_1,0,0,0.2146292346142949
2631_7,1,0,0.9980808971571822
11057_10,1,0,0.8035467108417996
6699_3,0,0,0.0032871287930270883
8889_8,1,0,0.9971572791790155
1820_9,1,0,0.9996908519630533
10980_3,0,0,0.42044632922304376
12163_2,0,0,1.2517871945438646e-05
1134_2,0,0,1.7026602488597749e-06
1449_9,1,0,0.9999979405680608
2153_9,1,0,0.9999429268444625
2796_10,1,0,0.9983945607370355
5786_2,0,0,0.3478010049444723
1806_4,0,0,0.6785645815238026
10966_1,0,0,0.00810368015232899
12201_3,0,0,0.00013217676515837358
150_1,0,0,0.001501881538675722
8808_9,1,0,0.9883628001582762
11448_10,1,0,0.9999768536833709
4514_2,0,0,1.5952068663429857e-05
6588_2,0,0,1.2256008271852596e-05
2626_4,0,0,0.016074204941734237
6135_2,0,0,0.7575667068762243
11266_1,0,0,0.067928308358655
9504_10,1,0,0.9232104248716121
5057_10,1,0,0.9984376749280525
3858_1,0,0,7.247656010103676e-05
10568_1,0,0,3.1254178038772615e-11
11491_8,1,0,0.9929826648054885
4632_4,0,0,0.09898126960923198
9324_4,0,0,0.0814303195573423
10845_10,1,0,0.9999523157913726
4099_4,0,0,0.21410642634049515
159_4,0,0,0.46599928050565653
6613_7,1,0,0.998786732639136
3999_10,1,0,0.9990177201709063
2388_3,0,0,0.0038469948843489234
1018_8,1,0,0.9622824336857836
1090_1,0,0,0.0011944083569119354
1134_9,1,0,0.676124375700207
3534_10,1,0,0.9999967821220627
2840_9,1,0,0.9998942371899864
546_2,0,0,0.0006748427936748681
9772_1,0,0,0.005908654730297732
9301_1,0,0,2.373178072532337e-06
4540_2,0,0,0.22051394459910753
10403_7,1,0,0.9999997433389473
9412_10,1,0,0.7766638444322956
11891_9,1,0,0.9003424120503632
6909_9,1,0,0.9999539453147883
3692_1,0,0,3.816331611391138e-06
1951_9,1,0,0.8621162690764594
5735_2,0,0,2.282511806480043e-11
3192_1,0,0,0.010346725336841807
2722_8,1,0,0.9982075637471783
2251_1,0,0,0.0021861972695249652
9924_9,1,0,0.99876699400652
7299_8,1,0,0.6057988540787211
3933_7,1,0,0.9999663445532478
7809_10,1,0,0.9967776106673565
8575_10,1,0,0.9995410207756769
7092_1,0,0,2.940621415821878e-06
3395_9,1,0,0.8541955379117004
10883_7,1,0,0.9999999998641109
2218_1,0,0,0.7800811489772537
6488_10,1,0,0.9992447812267059
3750_10,1,0,0.930063775053656
3525_2,0,0,0.6202405718911362
11642_1,0,0,0.00035026404394048046
1081_10,1,0,0.9393791013961043
6524_8,1,0,0.9999996318018008
4857_7,1,0,0.998756789463796
1953_10,1,0,0.9908537417995978
12310_10,1,0,0.9903759002352749
4739_3,0,0,0.08011861008378554
5702_1,0,0,0.0002253569853270262
8696_1,0,0,0.0005819156427375974
7312_1,0,0,1.557388490703228e-09
7427_9,1,0,0.999983110559572
7942_10,1,0,0.9539816827412191
5710_8,1,0,0.9382757434841508
7594_2,0,0,0.0001656378496129455
2345_4,0,0,3.287775044344957e-06
10704_4,0,0,0.49066011414366295
5470_10,1,0,0.7719363367465262
395_1,0,0,9.43864936302067e-05
10699_9,1,0,0.9989103191623316
6739_7,1,0,0.0918910835500035
6699_8,1,0,0.9384141860326446
11273_1,0,0,3.56012717555483e-05
869_7,1,0,0.9835277234422436
11293_3,0,0,0.02671378452926252
11292_10,1,0,0.9916849391704509
8060_9,1,0,0.9998236261744037
5932_10,1,0,0.8408358543905938
2746_4,0,0,0.8732964905132263
5761_8,1,0,0.7646517789305938
9862_9,1,0,0.9961799835529317
8835_9,1,0,0.999850715951957
2254_1,0,0,0.4281728839620279
8166_10,1,0,0.9930663923451374
240_1,0,0,9.132259604414193e-05
2304_9,1,0,0.9623737254032315
3731_10,1,0,0.9974954477992264
5479_3,0,0,0.2775497229312676
10105_8,1,0,0.9997988282468094
5332_7,1,0,0.6091297196349577
6496_10,1,0,0.10074407430576819
4797_10,1,0,0.9999999941848225
8380_9,1,0,0.9998777808331536
5278_7,1,0,0.7811015347345744
2486_3,0,0,0.05316651794459453
2139_9,1,0,0.9998390872753434
7715_8,1,0,0.9999677521413968
7609_4,0,0,0.17278917414795728
9956_9,1,0,0.9850159022272811
11515_10,1,0,0.9990561782973726
3390_4,0,0,1.2800410337976877e-07
1429_1,0,0,4.445350112755175e-08
6105_10,1,0,0.9638626066919873
12025_7,1,0,0.9966014242093512
8542_9,1,0,0.9924307433208776
5197_10,1,0,0.9969650011517794
2220_9,1,0,0.9962847520842633
11769_7,1,0,0.9980529014146279
4982_4,0,0,0.007779065264965138
10014_8,1,0,0.9999929303572839
5574_10,1,0,0.9999518424401622
2272_7,1,0,0.9763214765940492
4673_9,1,0,0.09997970446794567
3943_4,0,0,3.5266255421690435e-13
5287_1,0,0,0.00040225075594975824
10659_8,1,0,0.9282261682752869
1111_2,0,0,0.0004149825569399272
11316_1,0,0,0.0171454171484098
10158_7,1,0,0.7993982947656831
1986_1,0,0,2.900496675175364e-08
9569_9,1,0,0.9999998225125997
7935_8,1,0,0.988716953890829
5501_10,1,0,0.9979330664099665
615_10,1,0,0.999915143321212
5340_3,0,0,0.024447578492485026
91_1,0,0,0.00030063893925212697
11108_10,1,0,0.9981544172437945
1972_1,0,0,0.0001538464269842262
10370_4,0,0,0.5605497431551197
7889_10,1,0,0.7452681709530755
7183_7,1,0,0.9982161461829544
12043_2,0,0,0.9982705890926182
6323_7,1,0,0.9861558683072128
4548_2,0,0,3.056938322393377e-07
9543_7,1,0,0.9994104054750946
2798_8,1,0,0.9983020413358585
11217_3,0,0,6.8868825282926366e-06
3836_8,1,0,0.999936709745232
3584_4,0,0,0.5835114090790031
9416_10,1,0,0.9808199436683471
6650_8,1,0,0.5053557897060441
6813_10,1,0,0.9757684212612004
5581_7,1,0,0.9998844414065066
2299_1,0,0,0.01828969246726232
5208_4,0,0,0.13808088632856677
1258_3,0,0,2.0687264797636153e-05
5659_9,1,0,0.9998570904896943
9379_7,1,0,0.9992965255002474
1485_2,0,0,3.0983070233362702e-12
2445_1,0,0,0.17158844358449357
9653_2,0,0,0.00039858382691817645
3496_8,1,0,0.011868721338750882
3933_4,0,0,0.7813811436080942
10902_10,1,0,0.9999999317812678
10204_8,1,0,0.999801512602437
4314_10,1,0,0.9999997957196658
3038_4,0,0,0.00036056848066705463
12180_3,0,0,0.0005698193166456529
3249_9,1,0,0.9998234394420288
1629_10,1,0,0.6292925939638481
10371_3,0,0,0.0010372529219816143
6800_9,1,0,0.9412718582451594
12028_10,1,0,0.9865913348309804
8860_8,1,0,1.0
4403_10,1,0,0.999814910455024
894_9,1,0,0.9999980683410149
6052_9,1,0,0.9998187034519865
4828_1,0,0,0.2158344291966733
5100_4,0,0,0.7861467399831592
6782_4,0,0,0.25641222298540256
6765_1,0,0,0.24002784252485404
8356_10,1,0,0.7766882109617854
7448_8,1,0,0.967464437039467
2385_1,0,0,7.878257392293165e-05
9469_1,0,0,0.9189779627648187
2192_9,1,0,0.9979937564890683
4786_1,0,0,0.0004818808455303672
9097_10,1,0,0.9995677492164775
11476_10,1,0,0.8279558656981106
7296_10,1,0,0.37465420300698066
9981_1,0,0,0.004867891280863236
4335_4,0,0,1.253104070437348e-05
10083_1,0,0,5.074126919253765e-05
1060_10,1,0,0.9873392671361789
10177_9,1,0,0.9998007356077899
1576_1,0,0,0.9999776175202435
10048_10,1,0,0.9999992558466209
1642_3,0,0,0.019253949932017737
12488_8,1,0,0.9846674728244604
2230_1,0,0,0.0006603191390168455
10325_1,0,0,4.473811432652236e-06
7097_9,1,0,0.9999328738243257
6153_1,0,0,3.1450917407548736e-07
7072_9,1,0,0.9994698229227322
3838_3,0,0,0.03235389240021562
312_2,0,0,0.0007304798502223251
8143_10,1,0,0.15758843572150347
8524_4,0,0,0.9287950389631409
8153_9,1,0,0.999965542736872
3455_2,0,0,5.244075105685874e-06
7085_9,1,0,0.9999999985322903
12372_3,0,0,0.0016647229062166896
2259_9,1,0,0.1025121811614004
5433_1,0,0,0.2384697789905285
7345_7,1,0,0.815513539794854
12368_8,1,0,0.9998725219280806
2036_7,1,0,0.6255431189738544
6545_10,1,0,0.9964716354421917
350_9,1,0,0.9064008774973185
12352_8,1,0,0.999472485476807
7041_1,0,0,0.0010676048459783217
6543_1,0,0,0.000696149160842161
9656_10,1,0,0.9641509892364027
7585_3,0,0,0.1933002748069763
2458_8,1,0,0.9999129965729115
1575_1,0,0,0.0039514249723390975
1469_7,1,0,0.4137707047041233
11227_9,1,0,0.9999999999744953
6951_3,0,0,1.458709405302932e-08
5775_7,1,0,0.9234067134914173
6279_10,1,0,0.9818411359116964
6567_10,1,0,0.9999960344754975
2505_2,0,0,0.018905947832497178
3461_9,1,0,0.9983410741080527
2201_10,1,0,0.9999678504814047
7131_9,1,0,0.999799324792005
9799_7,1,0,0.9995422647842255
8180_4,0,0,0.9360783270600879
2105_3,0,0,0.8857378142809463
8999_8,1,0,0.9395454696183067
8868_10,1,0,0.9879642677018939
7947_2,0,0,2.1312715253480625e-05
8256_4,0,0,0.0286963327332156
11688_1,0,0,7.600327332307523e-07
12455_4,0,0,0.22081250723701118
12078_8,1,0,0.9999951106967669
11801_3,0,0,0.02440762286383806
4796_8,1,0,0.9997647417263339
3108_8,1,0,0.8885950413219065
4674_7,1,0,0.9119316802298868
371_1,0,0,0.0035522734379412235
9334_9,1,0,0.5687178072745884
6227_7,1,0,0.9977156817894467
9838_1,0,0,2.333890960352776e-05
11639_10,1,0,0.9958224925385015
4542_1,0,0,5.7745279422273113e-08
6845_10,1,0,0.9996974493005447
222_1,0,0,5.972368313201728e-06
6060_10,1,0,0.9987706539373653
5451_8,1,0,0.9929560950171195
2467_10,1,0,0.9996851505461106
10148_3,0,0,9.965740551645778e-18
9242_3,0,0,0.11951317665154425
4094_9,1,0,0.9996911055093817
9663_10,1,0,0.9947032273264986
5052_10,1,0,0.9990769089339544
11411_4,0,0,0.2968549941301432
1574_1,0,0,0.0008854944543976913
322_1,0,0,2.151752063533516e-06
11380_7,1,0,0.9703548838060296
11306_3,0,0,0.5282354835940241
265_7,1,0,0.9993143974594616
6317_1,0,0,0.002233654308741022
1988_9,1,0,0.9980780351278227
7630_1,0,0,0.0066716392607427365
5102_7,1,0,0.955301451349465
8765_4,0,0,7.099218393002054e-10
4049_3,0,0,1.94614693368211e-05
12072_10,1,0,0.9999101229132176
8223_1,0,0,2.112716070177899e-05
303_10,1,0,0.995024889625223
2804_8,1,0,0.9957452763681203
2806_10,1,0,0.8901627449236387
9248_3,0,0,0.7851954307539882
8120_7,1,0,0.9992537233891626
9366_9,1,0,0.9999999995957858
8532_4,0,0,0.01883618178950732
1955_9,1,0,0.6976411484449677
10527_4,0,0,0.01629476304462878
10635_8,1,0,0.013302421433685421
5422_9,1,0,0.9999999977480576
11399_2,0,0,3.2573791666492357e-09
1127_4,0,0,0.09325368528736039
3224_1,0,0,0.3965112700162134
4853_1,0,0,7.111284858000255e-05
2334_9,1,0,0.9996859502329043
11728_2,0,0,0.18854085970200207
11889_1,0,0,0.0026862508381645155
5609_10,1,0,0.9998647622359247
3187_1,0,0,0.03507407987776778
8399_2,0,0,0.0002897237439361816
1482_10,1,0,0.9296755097751961
529_10,1,0,0.9999762330810037
4232_1,0,0,0.00012517064572819124
1715_8,1,0,0.9999999915513819
70_2,0,0,0.6571738480953255
6356_8,1,0,0.2798313374685362
6702_8,1,0,0.03895814879010974
789_2,0,0,0.0002799422453928354
5272_7,1,0,0.29844289306092187
11807_2,0,0,4.661786554820805e-06
7592_9,1,0,0.9999997207161034
7213_10,1,0,0.9999999999999998
8233_8,1,0,0.9386746306412016
1364_4,0,0,3.292738336639768e-05
5923_7,1,0,0.9603425219577684
900_1,0,0,4.920402689587217e-05
5968_4,0,0,0.1067453237959272
916_3,0,0,0.6658492333195026
7307_10,1,0,0.9554444003044176
12357_1,0,0,8.83079030831432e-05
1694_10,1,0,0.00034894769368539494
182_1,0,0,0.1323598246883363
10586_1,0,0,0.26118922708351916
6025_9,1,0,0.995810244659235
8858_10,1,0,0.9984424109541409
7681_4,0,0,0.5306344600331713
7079_1,0,0,0.0008483374232482134
1643_1,0,0,0.004665357828528658
9215_1,0,0,1.4022026537955101e-06
10469_1,0,0,0.002633677774293306
8468_3,0,0,0.07341252021846854
10784_10,1,0,0.9244984062066848
11723_7,1,0,0.9999916934124424
603_1,0,0,0.0008369353170168857
6469_3,0,0,0.34984074945044746
299_1,0,0,5.2346632840643595e-06
5277_10,1,0,0.9999999998844042
8855_2,0,0,0.004927312330857724
7511_9,1,0,0.9993073603864335
885_2,0,0,0.07915238145516071
7089_1,0,0,0.024565200916042793
2044_1,0,0,6.529600238901466e-08
3976_10,1,0,0.9864648750653577
7356_1,0,0,0.002641193964928513
3697_7,1,0,0.9999820548229957
528_1,0,0,0.0016597425208964359
11234_10,1,0,0.999554135563445
2052_10,1,0,0.9920580254335676
6190_2,0,0,1.3684027682781163e-08
8021_7,1,0,0.0006125008640005483
11997_4,0,0,0.08666536989493008
7376_8,1,0,0.9661351065240916
5626_8,1,0,0.9907134164785826
7862_4,0,0,8.445193730153548e-06
4639_10,1,0,0.9999555185997433
5399_1,0,0,1.3068967173904568e-05
439_1,0,0,2.651102124995417e-05
6846_10,1,0,0.9393870775015082
2606_8,1,0,0.9990491910313269
2277_10,1,0,0.9994188178603961
1928_1,0,0,0.9998908075113419
9043_3,0,0,0.004866349217388751
4941_10,1,0,0.8871807019329366
4633_9,1,0,0.968634938389573
6305_2,0,0,0.002722369994694203
853_1,0,0,0.04808942589893599
12275_9,1,0,0.9781750865020029
11842_10,1,0,0.5078583062975708
186_1,0,0,0.48702317526001593
1684_10,1,0,0.0029212997525483613
6802_9,1,0,0.9965498217293838
2435_1,0,0,1.301013612456932e-05
5369_9,1,0,0.9564083495756004
12247_8,1,0,0.9991705993023731
307_8,1,0,0.9716426997637656
9036_3,0,0,1.0467312891863787e-05
5613_3,0,0,0.0005319537606191583
4040_1,0,0,0.028594735866766884
7669_1,0,0,4.7337826454273836e-05
1152_3,0,0,0.027212588305805606
2380_9,1,0,0.515493065524156
2630_8,1,0,0.9214795799894229
6010_8,1,0,0.9852741869860064
9111_10,1,0,0.9922198368782611
10440_9,1,0,0.9999762021635437
1062_4,0,0,0.0028319677968167067
11040_2,0,0,0.4167998085147093
623_3,0,0,1.7143381927420415e-18
8027_10,1,0,0.998553944297258
12178_7,1,0,0.12292200459681245
2426_9,1,0,0.9999910654906492
9686_7,1,0,0.991399066946461
2434_8,1,0,0.7973589041690385
8474_10,1,0,0.4429121912558803
4211_4,0,0,0.97007618564446
4770_10,1,0,0.914682743890966
3684_1,0,0,0.009400367672636523
795_4,0,0,0.9996493447550776
5714_7,1,0,0.9951906692693224
3791_10,1,0,0.9926888403457372
1505_9,1,0,0.9999999911015834
